Job,StockCode,Warehouse,Line,StockDescription,UnitQtyReqd,UnitCost,OperationOffset,OpOffsetFlag,Uom,Bin,QtyIssued,ValueIssued,QtyBilled,ValueBilled,Decimals,AllocCompleted,SequenceNum,AutoNarrCode,PhantomParent,NonConformFlag,ApplyCostUom,CostUom,BulkIssueItem,ScrapPercentage,ScrapQuantity,InclScrapOnDoc,DockToStock,HierarchyJob1,HierarchyJob2,HierarchyJob3,HierarchyJob4,HierarchyJob5,KitIssueItem,CompletedJobFlag,Version,Release,EccConsumption,SubJob,FixedQtyPerFlag,FixedQtyPer,NetUnitQtyReqd,ReservedLotSerFlag,RollUpCostFlag,CoProductCostVal,ReservedLotQty,ReservedSerQty,ConvFactUom,ConvMulDiv,UnitQtyReqdEnt,QtyIssuedEnt,QtyBilledEnt,ScrapQuantityEnt,NetUnitQtyReqdEnt,FixedQtyPerEnt,RefDesignator,AssemblyPlace,ItemNumber,ComponentType,QtyTotRequired,QtyTotRequiredEnt,QtyOutstanding,QtyOutstandingEnt,QtyToIssue,QtyToIssueEnt,QtyReserved,QtyReservedEnt,LineStatus,SalesOrderInitLine,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,OvrEccSpecIss,JobNest,TimeStamp,WipBranch,WipCtlGlCode,PickQuantity,ReservedBinQty,CapacityIssued,Line,OpCompViaJob,TransferQtyOrPct,TransferQtyPct,ParentQtyPlanned,OperYieldPct,OperYieldQty,ParIssQty,HoursBilled,CoProductCostVal,QtyScrappedEnt,TransferQtyPctEnt,ParentQtyPlanEnt,OperYieldQtyEnt,ParIssQtyEnt,QtyCompletedEnt,ResourceMask,SchStartRunDate,SchStartRunTime,ScheduledMachine,AllowOpSplit,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,JobNest,TimeStamp,WipBranch,WipCtlGlCode,ProductionBin
485,LOT1209,RM,0,Racing Bicycle Stem,1,199,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318E3, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346802, , , 
485,LOT1210,RM,0,Racing Handle Bar Frame,1,220,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318E5, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346803, , , 
485,LOT1211,RM,0,Racing Handle Bar Brake Hood,1,17,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318E7, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346804, , , 
485,LOT1212,SA,0,Racing Bicycle Brake Assembly,1,214.14,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318E9, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346805, , , 
486,B1213,FS,0,Adhesive for Rubber,0.1,4.5,1,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,F,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,0.1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318EB, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346806, , , 
486,LOT1301,RM,0,Front Cantilever Assembly,1,85,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318ED, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346807, , , 
486,LOT1302,RM,0,Rear Cantilever Assembly,1,85,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318EF, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346808, , , 
486,LOT1303,RM,0,Front Cable Brake Assembly,1,3.82,1,O,LTH, ,0,0,0,0,3, ,0,0, ,Y,N,LTH,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318F1, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346809, , , 
486,LOT1304,RM,0,Racing Rubber Brake Pads,4,0.63,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,4,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318F4, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034680A, , , 
486,LOT1305,RM,0,Rear Cable Brake Assembly,1,6,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318F6, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0,Cutting Nest,0x000000000034680B, , , 
487,LOT1215,RM,0,Racing Sml Flnge Bicycle Wheel,1,50,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318F8, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034680C, , , 
487,LOT1216,RM,0,Racing Ball Bearing,2,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318F9, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034680D, , , 
487,LOT1217,RM,0,Quick Release Lever F/Wheel,1,15,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318FD, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034680E, , , 
487,LOT1218,RM,0,Racing Steel Rim Bicycle,1,180,3,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318FE, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034680F, , , 
487,LOT1219,RM,0,Racing Straight Gauge Spokes,24,12,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,24,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000318FF, , ,0,0,1,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346810, , , 
487,LOT1220,RM,0,"Racing Rubber Tubing 1 x 17""",1,18,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031901, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346811, , , 
487,LOT1221,RM,0,Racing Bicycle Tires,1,35.5,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031902, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346812, , , 
488,LOT1215,RM,0,Racing Sml Flnge Bicycle Wheel,1,50,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031903, , ,0,0,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346813, , , 
488,LOT1216,RM,0,Racing Ball Bearing,1,22,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031904, , ,0,0,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346814, , , 
488,LOT1218,RM,0,Racing Steel Rim Bicycle,1,180,3,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031906, , ,0,0,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346815, , , 
488,LOT1219,RM,0,Racing Straight Gauge Spokes,24,12,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,24,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031907, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0,Cutting Nest,0x0000000000346816, , , 
488,LOT1220,RM,0,"Racing Rubber Tubing 1 x 17""",1,18,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031908, , ,0,0,0,0, ,Q,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346817, , , 
488,LOT1221,RM,0,Racing Bicycle Tires,1,35.5,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003190A, , ,0,0,0,0, ,Q,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346818, , , 
489,LOT111,SA,0,Racing Diamond Frame,1,697.3,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003190B, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346819, , , 
489,LOT112,RM,0,Racing Drive Train Assembly,1,5,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003190E, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034681A, , , 
489,LOT113,SA,0,Racing Handle Bar Assembly,1,709.39,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003190F, , ,0,0,10,0, ,Q,0,10,0,0,10,0, ,0,0,10,0,10,10, ,NULL,0, , , , ,     ,0,0, ,0x000000000034681B, ,01-1510, 
489,LOT114,SA,0,Racing Spoked Front Wheel,1,710.15,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031910, , ,0,0,10.75,0, , ,0,10,0,0,10,0, ,0,0,10,0,10,10, ,NULL,0, , , , ,     ,0,0, ,0x000000000034681C, ,01-1510, 
489,LOT115,SA,0,Racing Spoked Rear Wheel,1,673.15,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031912, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034681D, ,01-1510, 
490,LOT1201,RM,0,Racing Bottom Bracket,1,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031915, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034681E, ,01-1510, 
490,LOT1202,RM,0,Racing Dble Butted Iron Tubing,1,250,1,O,3MT, ,0,0,0,0,3, ,0,0, ,Y,N,3MT,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031916, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034681F, ,01-1510, 
490,LOT1203,RM,0,Racing Frame Paint - Pewter,1.5,50,2,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1.5,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031918, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346820, ,01-1510, 
490,LOT1204,RM,0,Racing Head Tube Lower Lug,1,5,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031919, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346821, ,01-1510, 
490,LOT1205,RM,0,Racing Head Tube Upper Lug,1,3.5,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003191C, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346822, ,01-1510, 
490,LOT1206,RM,0,Racing Seat Tube Upper Lug,2,3.5,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003191E, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0,Steel Nest,0x0000000000346823,,01-1510, 
490,LOT1207,RM,0,Racing Chain Stay Tube,1,95,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031921, , ,0,0,0,0, ,Q,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346824,,01-1510, 
490,LOT1208,RM,0,Racing Seat Stay Tube,1,82,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031922, , ,0,0,0,0, ,Q,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346825,,01-1510, 
491,B1213,FS,0,Adhesive for Rubber,0.5,4.5,1,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,F,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,0.5,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031923, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346826,,01-1510, 
491,LOT1209,RM,0,Racing Bicycle Stem,1,199,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031925, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346827,,01-1510, 
491,LOT1210,RM,0,Racing Handle Bar Frame,1,220,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031927, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0,Steel Nest,0x0000000000346828,,01-1510, 
491,LOT1211,RM,0,Racing Handle Bar Brake Hood,1,17,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031929, , ,0,0,0,0, ,Q,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346829,,01-1510, 
491,LOT1212,SA,0,Racing Bicycle Brake Assembly,1,214.14,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003192A, , ,0,0,0,0, ,Q,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034682A,,01-1510, 
492,B1213,FS,0,Adhesive for Rubber,0.1,4.5,1,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,F,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,0.1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003192C, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034682B,,01-1510, 
492,LOT1301,RM,0,Front Cantilever Assembly,1,85,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003192E, , ,0,0,0,0, , ,0,1,0,0,0,0, ,0,0,1,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034682C,,01-1510, 
492,LOT1302,RM,0,Rear Cantilever Assembly,1,85,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031931, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,LOT1303,RM,0,Front Cable Brake Assembly,1,3.82,1,O,LTH, ,0,0,0,0,3, ,0,0, ,Y,N,LTH,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031933, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,LOT1304,RM,0,Racing Rubber Brake Pads,4,0.63,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,4,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031935, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,LOT1305,RM,0,Rear Cable Brake Assembly,1,6,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031936, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,LOT1215,RM,0,Racing Sml Flnge Bicycle Wheel,1,50,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031939, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,LOT1216,RM,0,Racing Ball Bearing,2,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003193B, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,LOT1217,RM,0,Quick Release Lever F/Wheel,1,15,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003193D, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,LOT1218,RM,0,Racing Steel Rim Bicycle,1,180,3,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003193F, , ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
